,gene1,gene2,Both mutated,Gene 1 Mutated,Gene 2 Mutated,Niether mutated,Odds ratio,P value
4472,NRAS,NRAS,7,0,0,117,inf,1.3284595160612879e-11
4473,NRAS,PDL2,1,6,4,113,4.708333333333333,0.2558307122365663
4474,NRAS,BRAF,0,7,2,115,0.0,1.0
4475,NRAS,EGR1,1,6,4,113,4.708333333333333,0.2558307122365663
4476,NRAS,TET2,0,7,21,96,0.0,0.6011081501094081
4477,NRAS,DNMT3A,1,6,11,106,1.606060606060606,0.5187271410250716
4478,NRAS,ARID1A,0,7,4,113,0.0,1.0
4479,NRAS,SETD2,1,6,8,109,2.2708333333333335,0.4179515897391961
4480,NRAS,JAK1,1,6,4,113,4.708333333333333,0.2558307122365663
4481,NRAS,CSF3R,0,7,6,111,0.0,1.0
4482,NRAS,TNFAIP3,1,6,5,112,3.7333333333333334,0.2996053762226507
4483,NRAS,JAK3,0,7,3,114,0.0,1.0
4484,NRAS,IRF4,0,7,1,116,0.0,1.0
4485,NRAS,ABL1,0,7,2,115,0.0,1.0
4486,NRAS,IGHJ6-CCND1,0,7,2,115,0.0,1.0
4487,NRAS,FBXW7,0,7,4,113,0.0,1.0
4488,NRAS,IDH2,0,7,1,116,0.0,1.0
4489,NRAS,SRSF2,0,7,2,115,0.0,1.0
4490,NRAS,TNFRSF1B,0,7,1,116,0.0,1.0
4491,NRAS,SOCS1,0,7,1,116,0.0,1.0
4492,NRAS,EPOR,0,7,1,116,0.0,1.0
4493,NRAS,RAD21,0,7,1,116,0.0,1.0
4494,NRAS,TNFRSF14,0,7,1,116,0.0,1.0
4495,NRAS,PIM1,0,7,1,116,0.0,1.0
4496,NRAS,POT1,0,7,1,116,0.0,1.0
4497,NRAS,NFKBIE,0,7,1,116,0.0,1.0
4498,NRAS,PTEN,0,7,1,116,0.0,1.0
4499,NRAS,CD274/PD-1,0,7,1,116,0.0,1.0
4500,NRAS,PHF6,0,7,1,116,0.0,1.0
4501,NRAS,RPS15,0,7,1,116,0.0,1.0
4502,NRAS,CXCR4,0,7,1,116,0.0,1.0
4503,NRAS,KLF2,0,7,1,116,0.0,1.0
4504,NRAS,MYD88,0,7,1,116,0.0,1.0
4505,PDL2,ASXL1,0,5,7,112,0.0,1.0
4506,PDL2,PIK3CA,0,5,2,117,0.0,1.0
4507,PDL2,FOXO1,0,5,3,116,0.0,1.0
4508,PDL2,CALR,0,5,2,117,0.0,1.0
4509,PDL2,JAK2,1,4,2,117,14.625,0.1170660767950884
4510,PDL2,SGK1,0,5,3,116,0.0,1.0
4511,PDL2,FGFR3,0,5,1,118,0.0,1.0
4512,PDL2,PRDM1,0,5,4,115,0.0,1.0
4513,PDL2,CREBBP,0,5,4,115,0.0,1.0
4514,PDL2,RUNX1,1,4,2,117,14.625,0.1170660767950884
4515,PDL2,NFKB2-B2M,0,5,1,118,0.0,1.0
4516,PDL2,IKZF3,0,5,1,118,0.0,1.0
4517,PDL2,EP300,1,4,9,110,3.0555555555555554,0.3479757657054481
4518,PDL2,MTOR,0,5,1,118,0.0,1.0
4519,PDL2,STAT3,0,5,2,117,0.0,1.0
4520,PDL2,BCOR,0,5,5,114,0.0,1.0
4521,PDL2,STX11,0,5,4,115,0.0,1.0
4522,PDL2,CDKN2B,0,5,2,117,0.0,1.0
4523,PDL2,NF1,0,5,6,113,0.0,1.0
4524,PDL2,BCL6,1,4,2,117,14.625,0.1170660767950884
4525,PDL2,NOTCH1,0,5,3,116,0.0,1.0
4526,PDL2,ALK,0,5,1,118,0.0,1.0
4527,PDL2,MEF2BNB-MEFB,0,5,2,117,0.0,1.0
4528,PDL2,CARD11,1,4,4,115,7.1875,0.1888196600858457
4529,PDL2,CD58,0,5,1,118,0.0,1.0
4530,PDL2,SF3B1,0,5,1,118,0.0,1.0
4531,PDL2,PPM1D,0,5,4,115,0.0,1.0
4532,PDL2,IGHG3-CCND1,0,5,1,118,0.0,1.0
4533,PDL2,SH2B3,0,5,3,116,0.0,1.0
4534,PDL2,CIITA,0,5,3,116,0.0,1.0
4535,PDL2,BCL2,1,4,1,118,29.5,0.07933385785470758
4536,PDL2,PTPN11,0,5,1,118,0.0,1.0
4537,PDL2,KMT2A,0,5,4,115,0.0,1.0
4538,PDL2,ITK,0,5,4,115,0.0,1.0
4539,PDL2,PAX5,0,5,2,117,0.0,1.0
4540,PDL2,ATM,0,5,3,116,0.0,1.0
4541,PDL2,CD83,0,5,2,117,0.0,1.0
4542,PDL2,CCND1,0,5,1,118,0.0,1.0
4543,PDL2,PD-1,0,5,2,117,0.0,1.0
4544,PDL2,GNA13,0,5,1,118,0.0,1.0
4545,PDL2,EZH2,0,5,1,118,0.0,1.0
4546,PDL2,BCR,0,5,3,116,0.0,1.0
4547,PDL2,ID3,0,5,2,117,0.0,1.0
4548,PDL2,KIT,0,5,2,117,0.0,1.0
4549,PDL2,PIK3CD,0,5,1,118,0.0,1.0
4550,PDL2,MYC,0,5,2,117,0.0,1.0
4551,PDL2,IL7R,0,5,1,118,0.0,1.0
4552,PDL2,ZRSR2,0,5,4,115,0.0,1.0
4553,PDL2,NOTCH2,1,4,1,118,29.5,0.07933385785470758
4554,PDL2,IRF8,0,5,4,115,0.0,1.0
4555,PDL2,TP53 gene,0,5,7,112,0.0,1.0
4556,PDL2,KRAS,1,4,7,112,4.0,0.28763281855124295
4557,PDL2,NRAS,1,4,6,113,4.708333333333333,0.2558307122365663
4558,PDL2,PDL2,5,0,0,119,inf,4.441482982031572e-09
4559,PDL2,BRAF,0,5,2,117,0.0,1.0
4560,PDL2,EGR1,0,5,5,114,0.0,1.0
4561,PDL2,TET2,3,2,18,101,8.416666666666666,0.03385873056802338
4562,PDL2,DNMT3A,2,3,10,109,7.266666666666667,0.07313555516209937
4563,PDL2,ARID1A,0,5,4,115,0.0,1.0
4564,PDL2,SETD2,1,4,8,111,3.46875,0.31833830051024115
4565,PDL2,JAK1,1,4,4,115,7.1875,0.1888196600858457
4566,PDL2,CSF3R,0,5,6,113,0.0,1.0
4567,PDL2,TNFAIP3,1,4,5,114,5.7,0.22290286764526393
4568,PDL2,JAK3,1,4,2,117,14.625,0.1170660767950884
4569,PDL2,IRF4,0,5,1,118,0.0,1.0
4570,PDL2,ABL1,0,5,2,117,0.0,1.0
4571,PDL2,IGHJ6-CCND1,0,5,2,117,0.0,1.0
4572,PDL2,FBXW7,0,5,4,115,0.0,1.0
4573,PDL2,IDH2,0,5,1,118,0.0,1.0
4574,PDL2,SRSF2,1,4,1,118,29.5,0.07933385785470758
4575,PDL2,TNFRSF1B,0,5,1,118,0.0,1.0
4576,PDL2,SOCS1,0,5,1,118,0.0,1.0
4577,PDL2,EPOR,0,5,1,118,0.0,1.0
4578,PDL2,RAD21,0,5,1,118,0.0,1.0
4579,PDL2,TNFRSF14,0,5,1,118,0.0,1.0
4580,PDL2,PIM1,0,5,1,118,0.0,1.0
4581,PDL2,POT1,0,5,1,118,0.0,1.0
4582,PDL2,NFKBIE,0,5,1,118,0.0,1.0
4583,PDL2,PTEN,0,5,1,118,0.0,1.0
4584,PDL2,CD274/PD-1,0,5,1,118,0.0,1.0
4585,PDL2,PHF6,0,5,1,118,0.0,1.0
4586,PDL2,RPS15,0,5,1,118,0.0,1.0
4587,PDL2,CXCR4,0,5,1,118,0.0,1.0
4588,PDL2,KLF2,0,5,1,118,0.0,1.0
4589,PDL2,MYD88,0,5,1,118,0.0,1.0
4590,BRAF,ASXL1,0,2,7,115,0.0,1.0
4591,BRAF,PIK3CA,0,2,2,120,0.0,1.0
4592,BRAF,FOXO1,0,2,3,119,0.0,1.0
4593,BRAF,CALR,0,2,2,120,0.0,1.0
4594,BRAF,JAK2,0,2,3,119,0.0,1.0
4595,BRAF,SGK1,0,2,3,119,0.0,1.0
4596,BRAF,FGFR3,0,2,1,121,0.0,1.0
4597,BRAF,PRDM1,0,2,4,118,0.0,1.0
4598,BRAF,CREBBP,0,2,4,118,0.0,1.0
4599,BRAF,RUNX1,0,2,3,119,0.0,1.0
4600,BRAF,NFKB2-B2M,1,1,0,122,inf,0.016129032258064516
4601,BRAF,IKZF3,0,2,1,121,0.0,1.0
4602,BRAF,EP300,0,2,10,112,0.0,1.0
4603,BRAF,MTOR,0,2,1,121,0.0,1.0
4604,BRAF,STAT3,0,2,2,120,0.0,1.0
4605,BRAF,BCOR,0,2,5,117,0.0,1.0
4606,BRAF,STX11,0,2,4,118,0.0,1.0
4607,BRAF,CDKN2B,1,1,1,121,121.0,0.032126934172567526
4608,BRAF,NF1,0,2,6,116,0.0,1.0
4609,BRAF,BCL6,0,2,3,119,0.0,1.0
4610,BRAF,NOTCH1,0,2,3,119,0.0,1.0
4611,BRAF,ALK,0,2,1,121,0.0,1.0
4612,BRAF,MEF2BNB-MEFB,0,2,2,120,0.0,1.0
4613,BRAF,CARD11,0,2,5,117,0.0,1.0
4614,BRAF,CD58,0,2,1,121,0.0,1.0
4615,BRAF,SF3B1,0,2,1,121,0.0,1.0
4616,BRAF,PPM1D,0,2,4,118,0.0,1.0
4617,BRAF,IGHG3-CCND1,0,2,1,121,0.0,1.0
4618,BRAF,SH2B3,0,2,3,119,0.0,1.0
4619,BRAF,CIITA,0,2,3,119,0.0,1.0
4620,BRAF,BCL2,0,2,2,120,0.0,1.0
4621,BRAF,PTPN11,1,1,0,122,inf,0.016129032258064516
4622,BRAF,KMT2A,0,2,4,118,0.0,1.0
4623,BRAF,ITK,0,2,4,118,0.0,1.0
4624,BRAF,PAX5,0,2,2,120,0.0,1.0
4625,BRAF,ATM,0,2,3,119,0.0,1.0
4626,BRAF,CD83,1,1,1,121,121.0,0.032126934172567526
4627,BRAF,CCND1,0,2,1,121,0.0,1.0
4628,BRAF,PD-1,0,2,2,120,0.0,1.0
4629,BRAF,GNA13,0,2,1,121,0.0,1.0
4630,BRAF,EZH2,0,2,1,121,0.0,1.0
4631,BRAF,BCR,0,2,3,119,0.0,1.0
4632,BRAF,ID3,1,1,1,121,121.0,0.032126934172567526
4633,BRAF,KIT,0,2,2,120,0.0,1.0
4634,BRAF,PIK3CD,0,2,1,121,0.0,1.0
4635,BRAF,MYC,0,2,2,120,0.0,1.0
4636,BRAF,IL7R,0,2,1,121,0.0,1.0
4637,BRAF,ZRSR2,0,2,4,118,0.0,1.0
4638,BRAF,NOTCH2,0,2,2,120,0.0,1.0
4639,BRAF,IRF8,0,2,4,118,0.0,1.0
4640,BRAF,TP53 gene,0,2,7,115,0.0,1.0
4641,BRAF,KRAS,0,2,8,114,0.0,1.0
4642,BRAF,NRAS,0,2,7,115,0.0,1.0
4643,BRAF,PDL2,0,2,5,117,0.0,1.0
4644,BRAF,BRAF,2,0,0,122,inf,0.00013113034356150013
4645,BRAF,EGR1,0,2,5,117,0.0,1.0
4646,BRAF,TET2,0,2,21,101,0.0,1.0
4647,BRAF,DNMT3A,0,2,12,110,0.0,1.0
4648,BRAF,ARID1A,0,2,4,118,0.0,1.0
4649,BRAF,SETD2,0,2,9,113,0.0,1.0
4650,BRAF,JAK1,0,2,5,117,0.0,1.0
4651,BRAF,CSF3R,0,2,6,116,0.0,1.0
4652,BRAF,TNFAIP3,0,2,6,116,0.0,1.0
4653,BRAF,JAK3,0,2,3,119,0.0,1.0
4654,BRAF,IRF4,0,2,1,121,0.0,1.0
4655,BRAF,ABL1,0,2,2,120,0.0,1.0
4656,BRAF,IGHJ6-CCND1,0,2,2,120,0.0,1.0
4657,BRAF,FBXW7,0,2,4,118,0.0,1.0
4658,BRAF,IDH2,0,2,1,121,0.0,1.0
4659,BRAF,SRSF2,0,2,2,120,0.0,1.0
4660,BRAF,TNFRSF1B,0,2,1,121,0.0,1.0
4661,BRAF,SOCS1,0,2,1,121,0.0,1.0
4662,BRAF,EPOR,0,2,1,121,0.0,1.0
4663,BRAF,RAD21,0,2,1,121,0.0,1.0
4664,BRAF,TNFRSF14,0,2,1,121,0.0,1.0
4665,BRAF,PIM1,0,2,1,121,0.0,1.0
4666,BRAF,POT1,0,2,1,121,0.0,1.0
4667,BRAF,NFKBIE,0,2,1,121,0.0,1.0
4668,BRAF,PTEN,0,2,1,121,0.0,1.0
4669,BRAF,CD274/PD-1,0,2,1,121,0.0,1.0
4670,BRAF,PHF6,0,2,1,121,0.0,1.0
4671,BRAF,RPS15,0,2,1,121,0.0,1.0
4672,BRAF,CXCR4,0,2,1,121,0.0,1.0
4673,BRAF,KLF2,0,2,1,121,0.0,1.0
4674,BRAF,MYD88,0,2,1,121,0.0,1.0
4675,EGR1,ASXL1,0,5,7,112,0.0,1.0
4676,EGR1,PIK3CA,1,4,1,118,29.5,0.07933385785470758
4677,EGR1,FOXO1,0,5,3,116,0.0,1.0
4678,EGR1,CALR,0,5,2,117,0.0,1.0
4679,EGR1,JAK2,1,4,2,117,14.625,0.1170660767950884
4680,EGR1,SGK1,0,5,3,116,0.0,1.0
4681,EGR1,FGFR3,0,5,1,118,0.0,1.0
4682,EGR1,PRDM1,0,5,4,115,0.0,1.0
4683,EGR1,CREBBP,0,5,4,115,0.0,1.0
4684,EGR1,RUNX1,0,5,3,116,0.0,1.0
4685,EGR1,NFKB2-B2M,0,5,1,118,0.0,1.0
4686,EGR1,IKZF3,0,5,1,118,0.0,1.0
4687,EGR1,EP300,1,4,9,110,3.0555555555555554,0.3479757657054481
4688,EGR1,MTOR,0,5,1,118,0.0,1.0
4689,EGR1,STAT3,0,5,2,117,0.0,1.0
4690,EGR1,BCOR,1,4,4,115,7.1875,0.1888196600858457
4691,EGR1,STX11,0,5,4,115,0.0,1.0
4692,EGR1,CDKN2B,0,5,2,117,0.0,1.0
4693,EGR1,NF1,0,5,6,113,0.0,1.0
4694,EGR1,BCL6,0,5,3,116,0.0,1.0
4695,EGR1,NOTCH1,0,5,3,116,0.0,1.0
4696,EGR1,ALK,0,5,1,118,0.0,1.0
4697,EGR1,MEF2BNB-MEFB,0,5,2,117,0.0,1.0
4698,EGR1,CARD11,0,5,5,114,0.0,1.0
4699,EGR1,CD58,0,5,1,118,0.0,1.0
4700,EGR1,SF3B1,0,5,1,118,0.0,1.0
4701,EGR1,PPM1D,0,5,4,115,0.0,1.0
4702,EGR1,IGHG3-CCND1,0,5,1,118,0.0,1.0
4703,EGR1,SH2B3,0,5,3,116,0.0,1.0
4704,EGR1,CIITA,0,5,3,116,0.0,1.0
4705,EGR1,BCL2,0,5,2,117,0.0,1.0
4706,EGR1,PTPN11,0,5,1,118,0.0,1.0
4707,EGR1,KMT2A,0,5,4,115,0.0,1.0
4708,EGR1,ITK,0,5,4,115,0.0,1.0
4709,EGR1,PAX5,0,5,2,117,0.0,1.0
4710,EGR1,ATM,1,4,2,117,14.625,0.1170660767950884
4711,EGR1,CD83,0,5,2,117,0.0,1.0
4712,EGR1,CCND1,0,5,1,118,0.0,1.0
4713,EGR1,PD-1,0,5,2,117,0.0,1.0
4714,EGR1,GNA13,1,4,0,119,inf,0.04032258064516129
4715,EGR1,EZH2,0,5,1,118,0.0,1.0
4716,EGR1,BCR,1,4,2,117,14.625,0.1170660767950884
4717,EGR1,ID3,0,5,2,117,0.0,1.0
4718,EGR1,KIT,0,5,2,117,0.0,1.0
4719,EGR1,PIK3CD,0,5,1,118,0.0,1.0
4720,EGR1,MYC,0,5,2,117,0.0,1.0
4721,EGR1,IL7R,0,5,1,118,0.0,1.0
4722,EGR1,ZRSR2,0,5,4,115,0.0,1.0
4723,EGR1,NOTCH2,0,5,2,117,0.0,1.0
4724,EGR1,IRF8,0,5,4,115,0.0,1.0
4725,EGR1,TP53 gene,1,4,6,113,4.708333333333333,0.2558307122365663
4726,EGR1,KRAS,1,4,7,112,4.0,0.28763281855124295
4727,EGR1,NRAS,1,4,6,113,4.708333333333333,0.2558307122365663
4728,EGR1,PDL2,0,5,5,114,0.0,1.0
4729,EGR1,BRAF,0,5,2,117,0.0,1.0
4730,EGR1,EGR1,5,0,0,119,inf,4.441482982031572e-09
4731,EGR1,TET2,0,5,21,98,0.0,0.5876226289009855
4732,EGR1,DNMT3A,0,5,12,107,0.0,1.0
4733,EGR1,ARID1A,1,4,3,116,9.666666666666666,0.1535509496547955
4734,EGR1,SETD2,1,4,8,111,3.46875,0.31833830051024115
4735,EGR1,JAK1,2,3,3,116,25.77777777777778,0.012476107930594758
4736,EGR1,CSF3R,0,5,6,113,0.0,1.0
4737,EGR1,TNFAIP3,0,5,6,113,0.0,1.0
4738,EGR1,JAK3,0,5,3,116,0.0,1.0
4739,EGR1,IRF4,0,5,1,118,0.0,1.0
4740,EGR1,ABL1,0,5,2,117,0.0,1.0
4741,EGR1,IGHJ6-CCND1,0,5,2,117,0.0,1.0
4742,EGR1,FBXW7,0,5,4,115,0.0,1.0
4743,EGR1,IDH2,0,5,1,118,0.0,1.0
4744,EGR1,SRSF2,0,5,2,117,0.0,1.0
4745,EGR1,TNFRSF1B,0,5,1,118,0.0,1.0
4746,EGR1,SOCS1,0,5,1,118,0.0,1.0
4747,EGR1,EPOR,0,5,1,118,0.0,1.0
4748,EGR1,RAD21,0,5,1,118,0.0,1.0
4749,EGR1,TNFRSF14,0,5,1,118,0.0,1.0
4750,EGR1,PIM1,0,5,1,118,0.0,1.0
4751,EGR1,POT1,0,5,1,118,0.0,1.0
4752,EGR1,NFKBIE,0,5,1,118,0.0,1.0
4753,EGR1,PTEN,0,5,1,118,0.0,1.0
4754,EGR1,CD274/PD-1,0,5,1,118,0.0,1.0
4755,EGR1,PHF6,0,5,1,118,0.0,1.0
4756,EGR1,RPS15,0,5,1,118,0.0,1.0
4757,EGR1,CXCR4,0,5,1,118,0.0,1.0
4758,EGR1,KLF2,0,5,1,118,0.0,1.0
4759,EGR1,MYD88,0,5,1,118,0.0,1.0
4760,TET2,ASXL1,1,20,6,97,0.8083333333333333,1.0
4761,TET2,PIK3CA,1,20,1,102,5.1,0.31117230527143974
4762,TET2,FOXO1,0,21,3,100,0.0,1.0
4763,TET2,CALR,0,21,2,101,0.0,1.0
4764,TET2,JAK2,1,20,2,101,2.525,0.42974100682307725
4765,TET2,SGK1,0,21,3,100,0.0,1.0
4766,TET2,FGFR3,0,21,1,102,0.0,1.0
4767,TET2,PRDM1,0,21,4,99,0.0,1.0
4768,TET2,CREBBP,0,21,4,99,0.0,1.0
4769,TET2,RUNX1,2,19,1,102,10.736842105263158,0.074034902168165
4770,TET2,NFKB2-B2M,0,21,1,102,0.0,1.0
4771,TET2,IKZF3,0,21,1,102,0.0,1.0
4772,TET2,EP300,0,21,10,93,0.0,0.20953734608233676
4773,TET2,MTOR,0,21,1,102,0.0,1.0
4774,TET2,STAT3,1,20,1,102,5.1,0.31117230527143974
4775,TET2,BCOR,1,20,4,99,1.2375,1.0
4776,TET2,STX11,0,21,4,99,0.0,1.0
4777,TET2,CDKN2B,0,21,2,101,0.0,1.0
4778,TET2,NF1,1,20,5,98,0.98,1.0
4779,TET2,BCL6,2,19,1,102,10.736842105263158,0.074034902168165
4780,TET2,NOTCH1,1,20,2,101,2.525,0.42974100682307725
4781,TET2,ALK,1,20,0,103,inf,0.1693548387096774
4782,TET2,MEF2BNB-MEFB,0,21,2,101,0.0,1.0
4783,TET2,CARD11,2,19,3,100,3.508771929824561,0.19880967900762914
4784,TET2,CD58,0,21,1,102,0.0,1.0
4785,TET2,SF3B1,1,20,0,103,inf,0.1693548387096774
4786,TET2,PPM1D,1,20,3,100,1.6666666666666667,0.5287115758868408
4787,TET2,IGHG3-CCND1,0,21,1,102,0.0,1.0
4788,TET2,SH2B3,1,20,2,101,2.525,0.42974100682307725
4789,TET2,CIITA,3,18,0,103,inf,0.004288607137790046
4790,TET2,BCL2,0,21,2,101,0.0,1.0
4791,TET2,PTPN11,0,21,1,102,0.0,1.0
4792,TET2,KMT2A,0,21,4,99,0.0,1.0
4793,TET2,ITK,1,20,3,100,1.6666666666666667,0.5287115758868408
4794,TET2,PAX5,0,21,2,101,0.0,1.0
4795,TET2,ATM,1,20,2,101,2.525,0.42974100682307725
4796,TET2,CD83,0,21,2,101,0.0,1.0
4797,TET2,CCND1,0,21,1,102,0.0,1.0
4798,TET2,PD-1,1,20,1,102,5.1,0.31117230527143974
4799,TET2,GNA13,0,21,1,102,0.0,1.0
4800,TET2,EZH2,1,20,0,103,inf,0.1693548387096774
4801,TET2,BCR,1,20,2,101,2.525,0.42974100682307725
4802,TET2,ID3,0,21,2,101,0.0,1.0
4803,TET2,KIT,0,21,2,101,0.0,1.0
4804,TET2,PIK3CD,0,21,1,102,0.0,1.0
4805,TET2,MYC,0,21,2,101,0.0,1.0
4806,TET2,IL7R,1,20,0,103,inf,0.1693548387096774
4807,TET2,ZRSR2,2,19,2,101,5.315789473684211,0.13282929963178686
4808,TET2,NOTCH2,0,21,2,101,0.0,1.0
4809,TET2,IRF8,0,21,4,99,0.0,1.0
4810,TET2,TP53 gene,1,20,6,97,0.8083333333333333,1.0
4811,TET2,KRAS,1,20,7,96,0.6857142857142857,1.0
4812,TET2,NRAS,0,21,7,96,0.0,0.601108150109408
4813,TET2,PDL2,3,18,2,101,8.416666666666666,0.03385873056802338
4814,TET2,BRAF,0,21,2,101,0.0,1.0
4815,TET2,EGR1,0,21,5,98,0.0,0.5876226289009856
4816,TET2,TET2,21,0,0,103,inf,3.359235813559934e-24
4817,TET2,DNMT3A,2,19,10,93,0.9789473684210527,1.0
4818,TET2,ARID1A,1,20,3,100,1.6666666666666667,0.5287115758868408
4819,TET2,SETD2,1,20,8,95,0.59375,1.0
4820,TET2,JAK1,0,21,5,98,0.0,0.5876226289009856
4821,TET2,CSF3R,1,20,5,98,0.98,1.0
4822,TET2,TNFAIP3,3,18,3,100,5.555555555555555,0.06019543662140583
4823,TET2,JAK3,1,20,2,101,2.525,0.42974100682307725
4824,TET2,IRF4,0,21,1,102,0.0,1.0
4825,TET2,ABL1,0,21,2,101,0.0,1.0
4826,TET2,IGHJ6-CCND1,0,21,2,101,0.0,1.0
4827,TET2,FBXW7,1,20,3,100,1.6666666666666667,0.5287115758868408
4828,TET2,IDH2,1,20,0,103,inf,0.1693548387096774
4829,TET2,SRSF2,1,20,1,102,5.1,0.31117230527143974
4830,TET2,TNFRSF1B,0,21,1,102,0.0,1.0
4831,TET2,SOCS1,0,21,1,102,0.0,1.0
4832,TET2,EPOR,0,21,1,102,0.0,1.0
4833,TET2,RAD21,1,20,0,103,inf,0.1693548387096774
4834,TET2,TNFRSF14,0,21,1,102,0.0,1.0
4835,TET2,PIM1,0,21,1,102,0.0,1.0
4836,TET2,POT1,0,21,1,102,0.0,1.0
4837,TET2,NFKBIE,0,21,1,102,0.0,1.0
4838,TET2,PTEN,1,20,0,103,inf,0.1693548387096774
4839,TET2,CD274/PD-1,0,21,1,102,0.0,1.0
4840,TET2,PHF6,0,21,1,102,0.0,1.0
4841,TET2,RPS15,0,21,1,102,0.0,1.0
4842,TET2,CXCR4,0,21,1,102,0.0,1.0
4843,TET2,KLF2,0,21,1,102,0.0,1.0
4844,TET2,MYD88,0,21,1,102,0.0,1.0
4845,DNMT3A,ASXL1,1,11,6,106,1.606060606060606,0.5187271410250716
4846,DNMT3A,PIK3CA,0,12,2,110,0.0,1.0
4847,DNMT3A,FOXO1,0,12,3,109,0.0,1.0
4848,DNMT3A,CALR,0,12,2,110,0.0,1.0
4849,DNMT3A,JAK2,0,12,3,109,0.0,1.0
4850,DNMT3A,SGK1,0,12,3,109,0.0,1.0
4851,DNMT3A,FGFR3,0,12,1,111,0.0,1.0
4852,DNMT3A,PRDM1,1,11,3,109,3.303030303030303,0.3379539679729281
4853,DNMT3A,CREBBP,0,12,4,108,0.0,1.0
4854,DNMT3A,RUNX1,0,12,3,109,0.0,1.0
4855,DNMT3A,NFKB2-B2M,0,12,1,111,0.0,1.0
4856,DNMT3A,IKZF3,0,12,1,111,0.0,1.0
4857,DNMT3A,EP300,1,11,9,103,1.0404040404040404,1.0
4858,DNMT3A,MTOR,0,12,1,111,0.0,1.0
4859,DNMT3A,STAT3,0,12,2,110,0.0,1.0
4860,DNMT3A,BCOR,0,12,5,107,0.0,1.0
4861,DNMT3A,STX11,0,12,4,108,0.0,1.0
4862,DNMT3A,CDKN2B,0,12,2,110,0.0,1.0
4863,DNMT3A,NF1,1,11,5,107,1.9454545454545455,0.46424342114111733
4864,DNMT3A,BCL6,1,11,2,110,5.0,0.2650681662818743
4865,DNMT3A,NOTCH1,0,12,3,109,0.0,1.0
4866,DNMT3A,ALK,0,12,1,111,0.0,1.0
4867,DNMT3A,MEF2BNB-MEFB,0,12,2,110,0.0,1.0
4868,DNMT3A,CARD11,2,10,3,109,7.266666666666667,0.07313555516209937
4869,DNMT3A,CD58,0,12,1,111,0.0,1.0
4870,DNMT3A,SF3B1,0,12,1,111,0.0,1.0
4871,DNMT3A,PPM1D,1,11,3,109,3.303030303030303,0.3379539679729281
4872,DNMT3A,IGHG3-CCND1,0,12,1,111,0.0,1.0
4873,DNMT3A,SH2B3,1,11,2,110,5.0,0.2650681662818743
4874,DNMT3A,CIITA,0,12,3,109,0.0,1.0
4875,DNMT3A,BCL2,0,12,2,110,0.0,1.0
4876,DNMT3A,PTPN11,0,12,1,111,0.0,1.0
4877,DNMT3A,KMT2A,0,12,4,108,0.0,1.0
4878,DNMT3A,ITK,0,12,4,108,0.0,1.0
4879,DNMT3A,PAX5,0,12,2,110,0.0,1.0
4880,DNMT3A,ATM,0,12,3,109,0.0,1.0
4881,DNMT3A,CD83,0,12,2,110,0.0,1.0
4882,DNMT3A,CCND1,0,12,1,111,0.0,1.0
4883,DNMT3A,PD-1,0,12,2,110,0.0,1.0
4884,DNMT3A,GNA13,0,12,1,111,0.0,1.0
4885,DNMT3A,EZH2,0,12,1,111,0.0,1.0
4886,DNMT3A,BCR,0,12,3,109,0.0,1.0
4887,DNMT3A,ID3,0,12,2,110,0.0,1.0
4888,DNMT3A,KIT,1,11,1,111,10.090909090909092,0.18489378442171522
4889,DNMT3A,PIK3CD,1,11,0,112,inf,0.0967741935483871
4890,DNMT3A,MYC,0,12,2,110,0.0,1.0
4891,DNMT3A,IL7R,0,12,1,111,0.0,1.0
4892,DNMT3A,ZRSR2,0,12,4,108,0.0,1.0
4893,DNMT3A,NOTCH2,0,12,2,110,0.0,1.0
4894,DNMT3A,IRF8,0,12,4,108,0.0,1.0
4895,DNMT3A,TP53 gene,1,11,6,106,1.606060606060606,0.5187271410250716
4896,DNMT3A,KRAS,1,11,7,105,1.3636363636363635,0.5680884598942949
4897,DNMT3A,NRAS,1,11,6,106,1.606060606060606,0.5187271410250716
4898,DNMT3A,PDL2,2,10,3,109,7.266666666666667,0.07313555516209937
4899,DNMT3A,BRAF,0,12,2,110,0.0,1.0
4900,DNMT3A,EGR1,0,12,5,107,0.0,1.0
4901,DNMT3A,TET2,2,10,19,93,0.9789473684210527,1.0
4902,DNMT3A,DNMT3A,12,0,0,112,inf,6.279567969950389e-17
4903,DNMT3A,ARID1A,0,12,4,108,0.0,1.0
4904,DNMT3A,SETD2,1,11,8,104,1.1818181818181819,1.0
4905,DNMT3A,JAK1,0,12,5,107,0.0,1.0
4906,DNMT3A,CSF3R,0,12,6,106,0.0,1.0
4907,DNMT3A,TNFAIP3,1,11,5,107,1.9454545454545455,0.46424342114111733
4908,DNMT3A,JAK3,0,12,3,109,0.0,1.0
4909,DNMT3A,IRF4,0,12,1,111,0.0,1.0
4910,DNMT3A,ABL1,0,12,2,110,0.0,1.0
4911,DNMT3A,IGHJ6-CCND1,0,12,2,110,0.0,1.0
4912,DNMT3A,FBXW7,0,12,4,108,0.0,1.0
4913,DNMT3A,IDH2,0,12,1,111,0.0,1.0
4914,DNMT3A,SRSF2,0,12,2,110,0.0,1.0
4915,DNMT3A,TNFRSF1B,0,12,1,111,0.0,1.0
